message_id,text,label,category,source,date_collected,language
scam_421,"Bitcoin investment! Tuma TSH 3,900,000 upate TSH 39,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_247,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_061,"Umeshinda TSH 12,000,000 katika mchezo wa TTCL. Piga *150*55# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_340,Tafadhali hakikisha unahudhuria semina ya walimu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_282,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa shule.,0,legitimate,manual_collection,2025-07-28,swahili
scam_093,"Zawadi kubwa! Umeshinda safari ya TSH 40,000,000. Tuma TSH 1,000,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_239,Tuna mkutano wa kufuatilia maendeleo ya kampeni ya kimataifa ya uzalishaji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_386,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_002,Asante kwa huduma nzuri. Tuonane kesho asubuhi saa 9.,0,legitimate,manual_collection,2025-07-28,swahili
legit_186,Tafadhali hakikisha unahudhuria mkutano wa jioni.,0,legitimate,manual_collection,2025-07-28,swahili
legit_402,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_333,"FOREX TRADING! Weka TSH 450,000 upate TSH 4,500,000 kwa siku 63 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_422,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_377,Naomba uandike ripoti ya matokeo ya uchunguzi wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_497,Tafadhali hakikisha unahudhuria semina ya vijana wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_356,"Fursa ya biashara! Uongeze TSH 1,700,000 upate TSH 17,000,000 baada ya wiki 17.",1,scam,manual_collection,2025-07-28,swahili
scam_362,"Fursa ya biashara! Uongeze TSH 1,900,000 upate TSH 19,000,000 baada ya wiki 19.",1,scam,manual_collection,2025-07-28,swahili
scam_313,"Bitcoin investment! Tuma TSH 300,000 upate TSH 3,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_319,"Bitcoin investment! Tuma TSH 500,000 upate TSH 5,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_130,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_031,Kaka amepata ajira mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_183,"Tigo Pesa bonus! TSH 15,000,000 zinasubiri. Piga *150*55# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_306,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_111,"Tigo Pesa bonus! TSH 3,000,000 zinasubiri. Piga *150*99# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_015,Nimekwama kwenye jam. Nitaendelea baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_327,Naomba uandike ripoti ya matokeo ya mtihani wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_197,Tuna mkutano wa kufuatilia maendeleo ya timu ya kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_025,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_319,Tafadhali hakikisha unahudhuria mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_012,Nimepata taarifa ya mkutano. Utawala kuwa huko?,0,legitimate,manual_collection,2025-07-28,swahili
scam_293,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 450,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_476,"TCRA: Simu yako itafungwa. Tuma TSH 1,700,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_394,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_308,"Fursa ya biashara! Uongeze TSH 100,000 upate TSH 1,000,000 baada ya wiki 1.",1,scam,manual_collection,2025-07-28,swahili
scam_290,"Haraka! Dada yako amepata mshtuko wa moyo. Hospitali inahitaji TSH 700,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_480,"Serikali inakupa TSH 95,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
scam_216,"EMERGENCY! Mama yako amefariki. Tuma TSH 250,000 kwa mazishi haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_501,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_281,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 750,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_275,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa shule.,0,legitimate,manual_collection,2025-07-28,swahili
scam_450,"Serikali inakupa TSH 45,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
scam_299,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 500,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_269,Tuna mkutano wa kufundisha juu ya mbinu mpya za kufundishia.,0,legitimate,manual_collection,2025-07-28,swahili
scam_138,"Tigo Pesa bonus! TSH 7,500,000 zinasubiri. Piga *150*00# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_306,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 550,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_523,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_295,"URGENT! Kaka yako amefariki. Tuma TSH 350,000 kwa mazishi 0712345678.",1,scam,manual_collection,2025-07-28,swahili
legit_083,Mama ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
legit_192,Tafadhali hakikisha unahudhuria semina ya mchana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_030,"Bahati nasibu! Umeshinda gari Toyota. Tuma TSH 200,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_166,"M-Pesa imekupa zawadi ya TSH 25,000,000. Piga *150*99# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_249,"EMERGENCY! Baba yako ameugua. Tuma TSH 400,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_311,"Fursa ya biashara! Uongeze TSH 200,000 upate TSH 2,000,000 baada ya wiki 2.",1,scam,manual_collection,2025-07-28,swahili
legit_437,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
legit_009,Nimepata taarifa muhimu. Nitakushare baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_343,"Bitcoin investment! Tuma TSH 1,300,000 upate TSH 13,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_089,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_011,Nimepata matatizo na gari. Nita-chelewa kidogo.,0,legitimate,manual_collection,2025-07-28,swahili
scam_066,"Umeshinda TSH 15,000,000 katika mchezo wa Tigo. Piga *150*99# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_179,Tuna mkutano wa kufuatilia maendeleo ya kampeni ya uzalishaji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_375,Tuna mkutano wa kufundisha juu ya mabadiliko ya matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_255,"EMERGENCY! Baba yako ameugua. Tuma TSH 550,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_202,Naomba uandike ripoti ya matokeo ya mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_384,Naomba uandike ripoti ya matokeo ya uchunguzi wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_222,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 650,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_236,"Haraka! Dada yako amepata ajali. Hospitali inahitaji TSH 600,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_273,Tafadhali hakikisha unakusanya vitabu vya shule mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_028,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_189,Tafadhali hakikisha unakamilisha kazi hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_209,Tuna mkutano wa kufuatilia maendeleo ya mradi wa kitaifa wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_456,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_250,"URGENT! Mjane wako amepata mshtuko wa moyo. Tuma TSH 750,000 kwa matibabu 0745678901.",1,scam,manual_collection,2025-07-28,swahili
legit_347,Tafadhali hakikisha unahudhuria mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_409,"Bitcoin investment! Tuma TSH 3,500,000 upate TSH 35,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_072,"JACKPOT! Umeshinda TSH 65,000,000. Malipo ya activation TSH 1,000,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_095,"Bahati nasibu! Umeshinda gari Maserati. Tuma TSH 1,500,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_034,"Hongera! Umeshinda TSH 5,000,000 katika mchezo wa Zantel. Piga *150*88# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_385,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_260,"Haraka! Dada yako amepata ajali. Hospitali inahitaji TSH 550,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_205,"M-Pesa imekupa bonus ya TSH 45,000,000. Piga *184*66# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_486,"Serikali inakupa TSH 105,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_104,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
scam_429,"Serikali inakupa TSH 10,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_078,"Zawadi kubwa! Umeshinda nyumba ya TSH 150,000,000. Tuma TSH 1,500,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
scam_085,"Bahati nasibu! Umeshinda safari ya TSH 35,000,000. Tuma TSH 900,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_029,Baba ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
scam_083,"Zawadi kubwa! Umeshinda gari Bentley. Tuma TSH 1,500,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_412,"Bitcoin investment! Tuma TSH 3,600,000 upate TSH 36,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_433,"Polisi: Umekosa kodi. Tuma TSH 700,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_200,Tuna mkutano wa kufundisha juu ya mabadiliko ya sekta ya kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_071,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_363,"FOREX TRADING! Weka TSH 950,000 upate TSH 9,500,000 kwa siku 133 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_181,Naomba ujaze taarifa za matumizi ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_332,"Fursa ya biashara! Uongeze TSH 900,000 upate TSH 9,000,000 baada ya wiki 9.",1,scam,manual_collection,2025-07-28,swahili
scam_006,"Zawadi kubwa! Bank ya Tanzania inakupa TSH 1,000,000. Tuma jina lako na namba ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_479,"TCRA: Simu yako itafungwa. Tuma TSH 1,800,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_105,"Bahati nasibu! Umeshinda safari ya TSH 50,000,000. Tuma TSH 1,500,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
scam_098,"Zawadi kubwa! Umeshinda nyumba ya TSH 250,000,000. Tuma TSH 2,500,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_316,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_508,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_424,"Bitcoin investment! Tuma TSH 4,000,000 upate TSH 40,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_418,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_282,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_267,"EMERGENCY! Baba yako ameugua. Tuma TSH 750,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_498,"Serikali inakupa TSH 125,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_293,Wanfunzi watafika shuleni saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_321,Wanfunzi watafika shuleni saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_454,"Polisi: Umekosa kodi. Tuma TSH 2,100,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_426,Naomba uandike ripoti ya matokeo ya uchunguzi wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_182,Tuna mkutano wa kufundisha juu ya mbinu za usimamizi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_119,"Airtel Money: Pokea TSH 3,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_062,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_251,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 500,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_405,"FOREX TRADING! Weka TSH 2,300,000 upate TSH 23,000,000 kwa siku 231 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_477,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_391,"Bitcoin investment! Tuma TSH 2,900,000 upate TSH 29,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_010,"URGENT CASH! Pokea TSH 500,000 bila riba. Piga 0744567890 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_382,"Bitcoin investment! Tuma TSH 2,600,000 upate TSH 26,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_197,"Airtel Money: Pokea TSH 25,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_136,Kazi ya mradi imeanza. Tuonane ofisini.,0,legitimate,manual_collection,2025-07-28,swahili
scam_082,"JACKPOT! Umeshinda TSH 75,000,000. Malipo ya activation TSH 1,500,000 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_066,Mama ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
legit_018,Nimepata ajira mpya. Nimefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_152,Tuna mkutano wa kufundisha juu ya mabadiliko ya sheria.,0,legitimate,manual_collection,2025-07-28,swahili
scam_240,"EMERGENCY! Mama yako amepata ajali. Tuma TSH 700,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_318,Tuna mkutano wa kufundisha juu ya mabadiliko ya mtalaa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_212,"Airtel Money: Pokea TSH 30,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_463,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_426,"Serikali inakupa TSH 5,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_004,Samahani kwa kuchelewa. Nakuja ndani ya dakika 10.,0,legitimate,manual_collection,2025-07-28,swahili
scam_228,"EMERGENCY! Mama yako amepata ajali. Tuma TSH 450,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_406,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_276,Tuna mkutano wa kufundisha juu ya mabadiliko ya mtalaa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_341,Naomba uandike ripoti ya matokeo ya mtihani wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_178,"M-Pesa imekupa zawadi ya TSH 35,000,000. Piga *150*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_490,Tafadhali hakikisha unahudhuria mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_465,"Serikali inakupa TSH 70,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_430,"Polisi: Umekosa kodi. Tuma TSH 500,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
legit_017,Nimepata taarifa ya mkutano. Utawala kuwa huko?,0,legitimate,manual_collection,2025-07-28,swahili
legit_161,Tuna mkutano wa kufuatilia maendeleo ya mradi mpya.,0,legitimate,manual_collection,2025-07-28,swahili
scam_395,"Fursa ya biashara! Uongeze TSH 3,000,000 upate TSH 30,000,000 baada ya wiki 30.",1,scam,manual_collection,2025-07-28,swahili
scam_437,"TCRA: Simu yako itafungwa. Tuma TSH 400,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_008,"Haraka! Pesa zako TSH 3,000,000 zinasubiri. Piga *123# kuconfirm kabla ya saa 6.",1,scam,manual_collection,2025-07-28,swahili
scam_156,"Tigo Pesa bonus! TSH 10,500,000 zinasubiri. Piga *150*44# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_068,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
scam_224,"Haraka! Dada yako amepata ajali. Hospitali inahitaji TSH 400,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_330,"FOREX TRADING! Weka TSH 400,000 upate TSH 4,000,000 kwa siku 56 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_022,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_108,Habari za jioni. Umefika nyumbani salama?,0,legitimate,manual_collection,2025-07-28,swahili
legit_322,Tafadhali hakikisha unakamilisha kazi ya nyumbani mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_263,Tafadhali hakikisha unahudhuria mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_013,Nimepata ajira mpya. Nimefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_107,Chakula cha jioni kiko tayari. Karibu nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
legit_489,Tuna mkutano wa kufundisha juu ya mabadiliko ya kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_359,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_494,"TCRA: Simu yako itafungwa. Tuma TSH 2,300,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_091,Habari za jioni. Umefika nyumbani salama?,0,legitimate,manual_collection,2025-07-28,swahili
legit_112,Kaka yako amefika jijini. Tutaonana kesho.,0,legitimate,manual_collection,2025-07-28,swahili
legit_246,Tafadhali hakikisha unahudhuria mkutano wa mchana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_203,Tuna mkutano wa kufuatilia maendeleo ya kampeni ya uzalishaji wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_164,"Airtel Money: Pokea TSH 10,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_229,"URGENT! Kaka yako amefariki. Tuma TSH 300,000 kwa mazishi 0767890123.",1,scam,manual_collection,2025-07-28,swahili
legit_412,Naomba uandike ripoti ya matokeo ya uchunguzi wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_270,Tafadhali hakikisha unahudhuria semina ya walimu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_213,"Tigo Pesa bonus! TSH 20,000,000 zinasubiri. Piga *150*55# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_309,Mwalimu ametumwa taarifa za mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_080,"Bahati nasibu! Umeshinda safari ya TSH 30,000,000. Tuma TSH 800,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
scam_149,"Airtel Money: Pokea TSH 8,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_303,"EMERGENCY! Baba yako ameugua. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_323,Mwalimu ametumwa taarifa za mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_287,Tafadhali hakikisha unakusanya vitabu vya shule mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_033,Baba ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_505,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_044,"Hongera! Umeshinda TSH 4,000,000 katika mchezo wa Halotel. Piga *150*22# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_459,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_134,"Airtel Money: Pokea TSH 5,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_415,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_312,"FOREX TRADING! Weka TSH 100,000 upate TSH 1,000,000 kwa siku 14 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_507,"Serikali inakupa TSH 140,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_139,Naomba ujaze fomu hii mapema iwezekanavyo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_038,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_333,Tafadhali hakikisha unahudhuria mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_295,Mwalimu ametumwa taarifa za mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_001,"Hongera! Umeshinda TSH 5,000,000 katika mchezo wa bahati nasibu. Piga *150*00# sasa kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_201,Tafadhali hakikisha unakamilisha kazi hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_383,"Fursa ya biashara! Uongeze TSH 2,600,000 upate TSH 26,000,000 baada ya wiki 26.",1,scam,manual_collection,2025-07-28,swahili
scam_317,"Fursa ya biashara! Uongeze TSH 400,000 upate TSH 4,000,000 baada ya wiki 4.",1,scam,manual_collection,2025-07-28,swahili
legit_245,Tuna mkutano wa kufuatilia maendeleo ya timu ya kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_075,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_116,Kaka amepata ajira mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_344,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_488,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_443,"TCRA: Simu yako itafungwa. Tuma TSH 600,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_173,"Airtel Money: Pokea TSH 15,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_126,"Tigo Pesa bonus! TSH 5,500,000 zinasubiri. Piga *150*44# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_504,Tafadhali hakikisha unahudhuria mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_019,Nimepata taarifa muhimu. Nitakushare baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_080,Baba ametumwa salamu. Mruke salama.,0,legitimate,manual_collection,2025-07-28,swahili
legit_455,Tafadhali hakikisha unahudhuria semina ya vijana wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_091,"Umeshinda TSH 35,000,000 katika mchezo wa TTCL. Piga *150*77# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_494,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_182,"Airtel Money: Pokea TSH 18,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_364,"Bitcoin investment! Tuma TSH 2,000,000 upate TSH 20,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_275,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 550,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_236,Tuna mkutano wa kufundisha juu ya mabadiliko ya kimataifa ya sekta.,0,legitimate,manual_collection,2025-07-28,swahili
legit_446,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_070,"Bahati nasibu! Umeshinda gari Lamborghini. Tuma TSH 1,000,000 kwa delivery.",1,scam,manual_collection,2025-07-28,swahili
scam_292,"URGENT! Mjane wako amepata ajali. Tuma TSH 500,000 kwa matibabu 0790123456.",1,scam,manual_collection,2025-07-28,swahili
scam_132,"Tigo Pesa bonus! TSH 6,500,000 zinasubiri. Piga *150*22# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_301,"URGENT! Kaka yako amefariki. Tuma TSH 300,000 kwa mazishi 0734567890.",1,scam,manual_collection,2025-07-28,swahili
legit_381,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_327,"FOREX TRADING! Weka TSH 350,000 upate TSH 3,500,000 kwa siku 49 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_145,"M-Pesa imekupa bonus ya TSH 8,000,000. Piga *184*66# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_502,"Polisi: Umekosa kodi. Tuma TSH 5,300,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
